Time,,, HR, BR
4/4/2019,11:11:51,AM,93,16
4/4/2019,11:11:52,AM,90,16
4/4/2019,11:11:53,AM,89,16
4/4/2019,11:11:54,AM,90,16
4/4/2019,11:11:55,AM,93,16
4/4/2019,11:11:56,AM,95,16
4/4/2019,11:11:57,AM,97,16
4/4/2019,11:11:58,AM,98,16
4/4/2019,11:11:59,AM,98,16
4/4/2019,11:12:00,AM,97,16
4/4/2019,11:12:01,AM,94,16
4/4/2019,11:12:02,AM,93,16
4/4/2019,11:12:03,AM,94,17
4/4/2019,11:12:04,AM,94,17
4/4/2019,11:12:05,AM,93,16
4/4/2019,11:12:06,AM,93,16
4/4/2019,11:12:07,AM,95,16
4/4/2019,11:12:08,AM,96,16
4/4/2019,11:12:09,AM,97,16
4/4/2019,11:12:10,AM,98,16
4/4/2019,11:12:11,AM,97,16
4/4/2019,11:12:12,AM,99,16
4/4/2019,11:12:13,AM,100,16
4/4/2019,11:12:14,AM,101,16
4/4/2019,11:12:15,AM,102,16
4/4/2019,11:12:16,AM,104,16
4/4/2019,11:12:17,AM,106,16
4/4/2019,11:12:18,AM,105,16
4/4/2019,11:12:19,AM,102,16
4/4/2019,11:12:20,AM,96,16
4/4/2019,11:12:21,AM,92,16
4/4/2019,11:12:22,AM,87,16
4/4/2019,11:12:23,AM,86,16
4/4/2019,11:12:24,AM,89,16
4/4/2019,11:12:25,AM,92,16
4/4/2019,11:12:26,AM,95,16
4/4/2019,11:12:27,AM,98,16
4/4/2019,11:12:28,AM,101,16
4/4/2019,11:12:29,AM,101,17
4/4/2019,11:12:30,AM,99,17
4/4/2019,11:12:31,AM,94,17
4/4/2019,11:12:32,AM,92,17
4/4/2019,11:12:33,AM,89,17
4/4/2019,11:12:34,AM,86,17
4/4/2019,11:12:35,AM,85,17
4/4/2019,11:12:36,AM,87,17
4/4/2019,11:12:37,AM,91,18
4/4/2019,11:12:38,AM,92,18
4/4/2019,11:12:39,AM,94,18
4/4/2019,11:12:40,AM,94,18
4/4/2019,11:12:41,AM,95,18
4/4/2019,11:12:42,AM,95,18
4/4/2019,11:12:44,AM,91,18
4/4/2019,11:12:45,AM,89,18
4/4/2019,11:12:46,AM,90,18
4/4/2019,11:12:47,AM,92,18
4/4/2019,11:12:48,AM,93,18
4/4/2019,11:12:49,AM,93,17
4/4/2019,11:12:50,AM,93,17
4/4/2019,11:12:51,AM,93,17
4/4/2019,11:12:52,AM,93,17
4/4/2019,11:12:53,AM,93,17
4/4/2019,11:12:54,AM,92,17
4/4/2019,11:12:55,AM,92,16
4/4/2019,11:12:56,AM,90,16
4/4/2019,11:12:57,AM,90,16
4/4/2019,11:12:58,AM,91,16
4/4/2019,11:12:59,AM,91,16
4/4/2019,11:13:00,AM,92,16
4/4/2019,11:13:01,AM,92,16
4/4/2019,11:13:02,AM,93,16
4/4/2019,11:13:03,AM,94,15
4/4/2019,11:13:04,AM,94,15
4/4/2019,11:13:05,AM,94,15
4/4/2019,11:13:06,AM,95,15
4/4/2019,11:13:07,AM,95,15
4/4/2019,11:13:08,AM,96,15
4/4/2019,11:13:09,AM,98,15
4/4/2019,11:13:10,AM,101,15
4/4/2019,11:13:11,AM,103,15
4/4/2019,11:13:12,AM,104,15
4/4/2019,11:13:13,AM,105,15
4/4/2019,11:13:14,AM,104,15
4/4/2019,11:13:15,AM,101,15
4/4/2019,11:13:16,AM,99,15
4/4/2019,11:13:17,AM,100,15
4/4/2019,11:13:18,AM,102,15
4/4/2019,11:13:19,AM,104,15
4/4/2019,11:13:20,AM,106,15
4/4/2019,11:13:21,AM,104,16
4/4/2019,11:13:22,AM,100,16
4/4/2019,11:13:23,AM,97,16
4/4/2019,11:13:24,AM,96,16
4/4/2019,11:13:25,AM,97,16
4/4/2019,11:13:26,AM,100,16
4/4/2019,11:13:27,AM,103,16
4/4/2019,11:13:28,AM,105,16
4/4/2019,11:13:29,AM,106,16
4/4/2019,11:13:30,AM,107,16
4/4/2019,11:13:31,AM,107,16
4/4/2019,11:13:32,AM,108,16
4/4/2019,11:13:33,AM,109,16
4/4/2019,11:13:34,AM,109,16
4/4/2019,11:13:35,AM,109,16
4/4/2019,11:13:36,AM,106,16
4/4/2019,11:13:37,AM,102,16
4/4/2019,11:13:38,AM,96,16
4/4/2019,11:13:39,AM,91,16
