Time,,,HR,BR
3/22/2019,4:09:28,PM,85,15
3/22/2019,4:09:29,PM,82,15
3/22/2019,4:09:30,PM,82,15
3/22/2019,4:09:31,PM,85,15
3/22/2019,4:09:32,PM,84,15
3/22/2019,4:09:33,PM,81,15
3/22/2019,4:09:34,PM,78,15
3/22/2019,4:09:35,PM,80,15
3/22/2019,4:09:36,PM,78,15
3/22/2019,4:09:37,PM,77,15
3/22/2019,4:09:39,PM,78,15
3/22/2019,4:09:40,PM,79,15
3/22/2019,4:09:41,PM,79,15
3/22/2019,4:09:42,PM,82,15
3/22/2019,4:09:43,PM,84,15
3/22/2019,4:09:44,PM,84,15
3/22/2019,4:09:45,PM,81,15
3/22/2019,4:09:46,PM,79,15
3/22/2019,4:09:47,PM,81,15
3/22/2019,4:09:48,PM,79,15
3/22/2019,4:09:49,PM,76,15
3/22/2019,4:09:50,PM,74,15
3/22/2019,4:09:51,PM,77,15
3/22/2019,4:09:52,PM,79,15
3/22/2019,4:09:53,PM,79,15
3/22/2019,4:09:54,PM,78,15
3/22/2019,4:09:55,PM,80,15
3/22/2019,4:09:56,PM,80,15
3/22/2019,4:09:57,PM,79,15
3/22/2019,4:09:58,PM,80,15
3/22/2019,4:09:59,PM,81,15
3/22/2019,4:10:00,PM,79,15
3/22/2019,4:10:01,PM,78,15
3/22/2019,4:10:02,PM,79,15
3/22/2019,4:10:03,PM,79,15
3/22/2019,4:10:04,PM,78,15
3/22/2019,4:10:05,PM,78,15
3/22/2019,4:10:06,PM,84,15
3/22/2019,4:10:07,PM,88,15
3/22/2019,4:10:08,PM,90,15
3/22/2019,4:10:09,PM,93,15
3/22/2019,4:10:10,PM,96,15
3/22/2019,4:10:11,PM,100,15
3/22/2019,4:10:12,PM,102,15
3/22/2019,4:10:13,PM,105,15
3/22/2019,4:10:14,PM,109,15
3/22/2019,4:10:15,PM,111,15
3/22/2019,4:10:16,PM,113,15
3/22/2019,4:10:17,PM,116,16
3/22/2019,4:10:18,PM,118,16
3/22/2019,4:10:19,PM,120,16
3/22/2019,4:10:20,PM,122,16
3/22/2019,4:10:21,PM,123,16
3/22/2019,4:10:22,PM,125,16
3/22/2019,4:10:23,PM,126,16
3/22/2019,4:10:24,PM,127,16
3/22/2019,4:10:25,PM,127,16
3/22/2019,4:10:26,PM,125,16
3/22/2019,4:10:27,PM,120,16
3/22/2019,4:10:28,PM,117,16
3/22/2019,4:10:29,PM,114,16
3/22/2019,4:10:30,PM,113,16
3/22/2019,4:10:31,PM,111,16
3/22/2019,4:10:32,PM,109,16
3/22/2019,4:10:33,PM,108,16
3/22/2019,4:10:34,PM,107,16
3/22/2019,4:10:35,PM,106,16
3/22/2019,4:10:36,PM,105,16
3/22/2019,4:10:37,PM,103,16
3/22/2019,4:10:38,PM,101,16
3/22/2019,4:10:39,PM,98,15
3/22/2019,4:10:40,PM,96,15
3/22/2019,4:10:41,PM,86,15
3/22/2019,4:10:42,PM,85,15
3/22/2019,4:10:43,PM,84,15
3/22/2019,4:10:44,PM,81,15
3/22/2019,4:10:45,PM,82,15
3/22/2019,4:10:46,PM,86,15
3/22/2019,4:10:47,PM,90,14
3/22/2019,4:10:48,PM,87,14
3/22/2019,4:10:49,PM,85,14
3/22/2019,4:10:50,PM,85,14
3/22/2019,4:10:51,PM,85,14
3/22/2019,4:10:52,PM,91,14
3/22/2019,4:10:53,PM,85,14
3/22/2019,4:10:54,PM,81,14
3/22/2019,4:10:55,PM,78,13
3/22/2019,4:10:56,PM,79,13
3/22/2019,4:10:57,PM,81,13
3/22/2019,4:10:58,PM,87,13
3/22/2019,4:11:00,PM,92,13
3/22/2019,4:11:01,PM,89,13
3/22/2019,4:11:02,PM,86,13
3/22/2019,4:11:03,PM,83,13
3/22/2019,4:11:04,PM,79,13
3/22/2019,4:11:05,PM,75,13
3/22/2019,4:11:06,PM,73,13
3/22/2019,4:11:07,PM,76,13
3/22/2019,4:11:08,PM,79,13
3/22/2019,4:11:09,PM,79,13
3/22/2019,4:11:10,PM,75,13
3/22/2019,4:11:11,PM,73,13
3/22/2019,4:11:12,PM,72,13
3/22/2019,4:11:13,PM,71,12
3/22/2019,4:11:14,PM,72,12
3/22/2019,4:11:15,PM,72,12
3/22/2019,4:11:16,PM,73,12
3/22/2019,4:11:17,PM,72,12
3/22/2019,4:11:18,PM,71,12
3/22/2019,4:11:19,PM,71,12
3/22/2019,4:11:20,PM,72,12
3/22/2019,4:11:21,PM,78,12
3/22/2019,4:11:22,PM,79,12
3/22/2019,4:11:23,PM,77,12
3/22/2019,4:11:24,PM,75,12
3/22/2019,4:11:25,PM,73,12
3/22/2019,4:11:26,PM,70,12
3/22/2019,4:11:27,PM,71,12
3/22/2019,4:11:28,PM,73,12
3/22/2019,4:11:29,PM,76,12
3/22/2019,4:11:30,PM,81,12
3/22/2019,4:11:31,PM,84,12
3/22/2019,4:11:32,PM,85,12
3/22/2019,4:11:33,PM,86,12
3/22/2019,4:11:34,PM,86,12
3/22/2019,4:11:35,PM,85,12
3/22/2019,4:11:36,PM,80,12
3/22/2019,4:11:37,PM,76,12
3/22/2019,4:11:38,PM,76,12
3/22/2019,4:11:39,PM,77,12
3/22/2019,4:11:40,PM,76,12
3/22/2019,4:11:41,PM,75,12
3/22/2019,4:11:42,PM,76,12
3/22/2019,4:11:43,PM,79,12
3/22/2019,4:11:44,PM,84,12
3/22/2019,4:11:45,PM,82,12
3/22/2019,4:11:46,PM,79,12
3/22/2019,4:11:47,PM,76,12
3/22/2019,4:11:48,PM,73,12
3/22/2019,4:11:49,PM,75,12
3/22/2019,4:11:50,PM,77,12
3/22/2019,4:11:51,PM,82,12
3/22/2019,4:11:52,PM,81,12
3/22/2019,4:11:53,PM,76,12
3/22/2019,4:11:54,PM,72,12
3/22/2019,4:11:55,PM,68,12
3/22/2019,4:11:56,PM,66,12
3/22/2019,4:11:57,PM,66,12
3/22/2019,4:11:58,PM,67,12
3/22/2019,4:11:59,PM,70,12
3/22/2019,4:12:00,PM,72,12
3/22/2019,4:12:01,PM,76,11
3/22/2019,4:12:02,PM,80,11
3/22/2019,4:12:03,PM,83,11
3/22/2019,4:12:04,PM,83,11
3/22/2019,4:12:05,PM,82,11
3/22/2019,4:12:06,PM,80,11
3/22/2019,4:12:07,PM,75,11
3/22/2019,4:12:08,PM,71,11
3/22/2019,4:12:09,PM,70,11
3/22/2019,4:12:10,PM,71,11
3/22/2019,4:12:11,PM,73,11
3/22/2019,4:12:12,PM,76,11
3/22/2019,4:12:13,PM,82,11
3/22/2019,4:12:14,PM,86,11
3/22/2019,4:12:16,PM,86,11
3/22/2019,4:12:17,PM,82,11
3/22/2019,4:12:18,PM,82,11
3/22/2019,4:12:19,PM,80,11
3/22/2019,4:12:20,PM,78,11
3/22/2019,4:12:21,PM,77,11
3/22/2019,4:12:22,PM,78,11
3/22/2019,4:12:23,PM,80,11
3/22/2019,4:12:24,PM,82,11
3/22/2019,4:12:25,PM,82,11
3/22/2019,4:12:26,PM,81,11
3/22/2019,4:12:27,PM,80,11
3/22/2019,4:12:28,PM,79,11
3/22/2019,4:12:29,PM,85,11
3/22/2019,4:12:30,PM,85,11
3/22/2019,4:12:31,PM,83,11
3/22/2019,4:12:32,PM,80,11
3/22/2019,4:12:33,PM,78,11
3/22/2019,4:12:34,PM,79,11
3/22/2019,4:12:35,PM,84,11
3/22/2019,4:12:36,PM,85,11
3/22/2019,4:12:37,PM,83,11
